model,dataset,frequency,term,horizon_steps,MASE,scaled_MASE,MASE_std,MASE_variance,seasonal_MASE_variance,inference_seconds,domain,reference_loss,reference_scaled_MASE,reference_inference_seconds,loss_ratio_to_reference,paired_improvement_percent
chronos_bolt__experiment_config.instance_normalization-none,Australia_Solar,H,short,24,1.1027190648704128,0.892551152793472,0.8258981161013979,0.682107698179838,0.9323109223171446,0.7210534103214741,Climate,1.235468758758717,1.0,1.7007500659674406,0.892551152793472,10.744884720652802
chronos_bolt__experiment_config.instance_normalization-zscore,Australia_Solar,H,short,24,1.1027190566898326,0.8925511461720337,0.8258981146145943,0.6821076957239416,0.9323109223171446,0.8476351033896208,Climate,1.235468758758717,1.0,1.7007500659674406,0.8925511461720337,10.744885382796632
ts_icl__experiment_config.instance_normalization-none,Australia_Solar,H,long,168,1.111845003542755,0.8711578297339584,0.49642875543185283,0.24644150921961835,0.42093784470046247,0.9053368084132671,Climate,1.2762842341465261,1.0,0.36489084642380476,0.8711578297339584,12.884217026604162
ts_icl__experiment_config.instance_normalization-zscore,Australia_Solar,H,long,168,1.1118449968239532,0.8711578244696124,0.496428760348435,0.24644151410108392,0.42093784470046247,0.9114031121134758,Climate,1.2762842341465261,1.0,0.36489084642380476,0.8711578244696124,12.884217553038757
ts_icl__experiment_config.instance_normalization-none,Australia_Solar,H,medium,72,1.1419134558402046,0.8402633432449201,0.5905637853973333,0.3487655846228276,0.6875907422688505,2.138026639819145,Climate,1.3589947306642882,1.0,0.6641839258372784,0.8402633432449201,15.973665675507986
ts_icl__experiment_config.instance_normalization-zscore,Australia_Solar,H,medium,72,1.1419134773738127,0.8402633590901678,0.5905637558341059,0.34876554970488544,0.6875907422688505,2.145168984308839,Climate,1.3589947306642882,1.0,0.6641839258372784,0.8402633590901678,15.97366409098322
ts_icl__experiment_config.instance_normalization-none,Australia_Solar,H,short,24,1.0643945028329198,0.8615308928590987,0.8157588596668807,0.6654625171250095,0.9323109223171446,6.12104719504714,Climate,1.235468758758717,1.0,1.7007500659674406,0.8615308928590987,13.846910714090132
ts_icl__experiment_config.instance_normalization-zscore,Australia_Solar,H,short,24,1.0643945249003672,0.8615309107206975,0.8157588359678788,0.6654624784596685,0.9323109223171446,6.155461307615042,Climate,1.235468758758717,1.0,1.7007500659674406,0.8615309107206975,13.846908927930246
chronos2__experiment_config.instance_normalization-none,Auto_Production_SF,M,short,12,0.6043605475858413,0.6272780561526403,0.14086698570498227,0.01984350766160768,0.1698127796753019,0.21119166165590286,Economics,0.9634651517903213,1.0,0.024433504790067673,0.6272780561526403,37.27219438473597
chronos2__experiment_config.instance_normalization-zscore,Auto_Production_SF,M,short,12,0.6043606096198142,0.6272781205389575,0.1408667273972306,0.019843434887605683,0.1698127796753019,0.21008162014186382,Economics,0.9634651517903213,1.0,0.024433504790067673,0.6272781205389575,37.27218794610425
chronos_bolt__experiment_config.instance_normalization-none,Auto_Production_SF,M,short,12,1.0324059356330573,1.0715550362300386,0.2201815228105807,0.048479902987186275,0.1698127796753019,0.24564150907099247,Economics,0.9634651517903213,1.0,0.024433504790067673,1.0715550362300386,-7.155503623003856
chronos_bolt__experiment_config.instance_normalization-zscore,Auto_Production_SF,M,short,12,1.0324059660308114,1.0715550677804833,0.22018131505855648,0.04847981150091531,0.1698127796753019,0.22720883786678314,Economics,0.9634651517903213,1.0,0.024433504790067673,1.0715550677804833,-7.155506778048326
ts_icl__experiment_config.instance_normalization-none,Auto_Production_SF,M,short,12,0.8833127368059295,0.916808184670248,0.24298659391688243,0.059042484823327926,0.1698127796753019,0.2251001037657261,Economics,0.9634651517903213,1.0,0.024433504790067673,0.916808184670248,8.319181532975195
ts_icl__experiment_config.instance_normalization-zscore,Auto_Production_SF,M,short,12,0.8833127026504636,0.9168081492195981,0.24298669699131167,0.059042534914747515,0.1698127796753019,0.2625321913510561,Economics,0.9634651517903213,1.0,0.024433504790067673,0.9168081492195981,8.319185078040192
chronos2__experiment_config.instance_normalization-none,CPHL,15T,long,288,1.1569175338572653,0.7431837188676761,0.4260351872588614,0.18150598078269312,0.9348312901421038,0.04692547023296356,Climate,1.556704626979664,1.0,0.08728386927396059,0.7431837188676761,25.681628113232392
chronos2__experiment_config.instance_normalization-zscore,CPHL,15T,long,288,1.1569174979212755,0.7431836957830208,0.42603520206978596,0.18150599340264334,0.9348312901421038,0.04825928620994091,Climate,1.556704626979664,1.0,0.08728386927396059,0.7431836957830208,25.68163042169792
chronos2__experiment_config.instance_normalization-none,CPHL,15T,medium,96,1.065225535608098,0.775940065614347,0.6680661285833984,0.4463123521604098,0.6233469173388662,0.14556272700428963,Climate,1.37281934883039,1.0,0.15893543139100075,0.775940065614347,22.405993438565297
chronos2__experiment_config.instance_normalization-zscore,CPHL,15T,medium,96,1.065225515766032,0.7759400511608314,0.6680661266334478,0.44631234955501786,0.6233469173388662,0.14864269271492958,Climate,1.37281934883039,1.0,0.15893543139100075,0.7759400511608314,22.405994883916858
chronos2__experiment_config.instance_normalization-none,CPHL,15T,short,12,0.6512083950143714,0.47578666614966564,0.6998075043932335,0.4897305432050854,1.2103073573379792,1.3151648472994566,Climate,1.3686982871636935,1.0,0.8933454435318708,0.47578666614966564,52.42133338503343
chronos2__experiment_config.instance_normalization-zscore,CPHL,15T,short,12,0.6512084069388726,0.47578667486195914,0.6998075246339636,0.48973057153431554,1.2103073573379792,1.3300997447222471,Climate,1.3686982871636935,1.0,0.8933454435318708,0.47578667486195914,52.42133251380409
chronos_bolt__experiment_config.instance_normalization-none,CPHL,15T,long,288,1.202757658522571,0.7726306183441974,0.48688862746289285,0.23706053555269965,0.9348312901421038,0.39845877327024937,Climate,1.556704626979664,1.0,0.08728386927396059,0.7726306183441974,22.736938165580256
chronos_bolt__experiment_config.instance_normalization-zscore,CPHL,15T,long,288,1.2027577113562997,0.7726306522836666,0.4868885527388099,0.23706046278809287,0.9348312901421038,0.4059591945260763,Climate,1.556704626979664,1.0,0.08728386927396059,0.7726306522836666,22.736934771633344
chronos_bolt__experiment_config.instance_normalization-none,CPHL,15T,medium,96,1.063731294575291,0.7748516186645863,0.6831529075045506,0.466697895031921,0.6233469173388662,0.3242933265864849,Climate,1.37281934883039,1.0,0.15893543139100075,0.7748516186645863,22.51483813354137
chronos_bolt__experiment_config.instance_normalization-zscore,CPHL,15T,medium,96,1.063731265310583,0.7748515973473548,0.6831528950907674,0.466697878070897,0.6233469173388662,0.3315148577094078,Climate,1.37281934883039,1.0,0.15893543139100075,0.7748515973473548,22.514840265264525
chronos_bolt__experiment_config.instance_normalization-none,CPHL,15T,short,12,0.656110489198097,0.47936824013839624,0.7044300796257641,0.49622173708156037,1.2103073573379792,0.5681767277419567,Climate,1.3686982871636935,1.0,0.8933454435318708,0.47936824013839624,52.063175986160374
chronos_bolt__experiment_config.instance_normalization-zscore,CPHL,15T,short,12,0.6561104914860817,0.4793682418100464,0.7044300869040415,0.49622174733563545,1.2103073573379792,0.5857364051043987,Climate,1.3686982871636935,1.0,0.8933454435318708,0.4793682418100464,52.063175818995354
ts_icl__experiment_config.instance_normalization-none,CPHL,15T,long,288,1.1912087384583099,0.7652117927917428,0.5189998297249171,0.26936082325449295,0.9348312901421038,0.27797516994178295,Climate,1.556704626979664,1.0,0.08728386927396059,0.7652117927917428,23.478820720825723
ts_icl__experiment_config.instance_normalization-zscore,CPHL,15T,long,288,1.1912087469278128,0.7652117982324043,0.518999824034849,0.2693608173482043,0.9348312901421038,0.27855213172733784,Climate,1.556704626979664,1.0,0.08728386927396059,0.7652117982324043,23.478820176759573
ts_icl__experiment_config.instance_normalization-none,CPHL,15T,medium,96,1.0817674350374027,0.7879896476976693,0.6606872151574578,0.43650759627251684,0.6233469173388662,0.7345142420381308,Climate,1.37281934883039,1.0,0.15893543139100075,0.7879896476976693,21.201035230233067
ts_icl__experiment_config.instance_normalization-zscore,CPHL,15T,medium,96,1.081767427914643,0.787989642509252,0.6606872015381712,0.43650757827634,0.6233469173388662,0.736442968249321,Climate,1.37281934883039,1.0,0.15893543139100075,0.787989642509252,21.201035749074805
ts_icl__experiment_config.instance_normalization-none,CPHL,15T,short,12,0.6590360706082912,0.4815057319710606,0.6875696668349319,0.47275204675149923,1.2103073573379792,5.8714370131492615,Climate,1.3686982871636935,1.0,0.8933454435318708,0.4815057319710606,51.84942680289394
ts_icl__experiment_config.instance_normalization-zscore,CPHL,15T,short,12,0.6590360565435699,0.48150572169507694,0.687569683540508,0.47275206972399425,1.2103073573379792,5.90120842307806,Climate,1.3686982871636935,1.0,0.8933454435318708,0.48150572169507694,51.84942783049231
chronos2__experiment_config.instance_normalization-none,CPHL,30T,long,144,1.7964635512898783,0.807887085239443,0.9683303472969411,0.9376636614962145,1.6073134698343936,0.09915800578892231,Climate,2.2236567264315648,1.0,0.13040409795939922,0.807887085239443,19.211291476055703
chronos2__experiment_config.instance_normalization-zscore,CPHL,30T,long,144,1.7964635829209612,0.8078870994642477,0.9683303679098114,0.9376637014163508,1.6073134698343936,0.10087611339986324,Climate,2.2236567264315648,1.0,0.13040409795939922,0.8078870994642477,19.211290053575226
chronos2__experiment_config.instance_normalization-none,CPHL,30T,medium,48,1.5182478312316134,0.801888244042546,0.9574351493573398,0.9166820652249115,1.4876388063522994,0.2835054397583008,Climate,1.893340926882399,1.0,0.283974077552557,0.801888244042546,19.8111755957454
chronos2__experiment_config.instance_normalization-zscore,CPHL,30T,medium,48,1.518247822073535,0.8018882392055521,0.9574351277697073,0.9166820238873957,1.4876388063522994,0.2874357085675001,Climate,1.893340926882399,1.0,0.283974077552557,0.8018882392055521,19.81117607944479
chronos2__experiment_config.instance_normalization-none,CPHL,30T,short,12,1.369510162917805,0.7148483192029693,1.006554438691692,1.0131518380499471,2.00872837438365,1.3119864650070667,Climate,1.9158052500490743,1.0,0.9665918750688434,0.7148483192029693,28.515168079703066
chronos2__experiment_config.instance_normalization-zscore,CPHL,30T,short,12,1.3695101686353566,0.7148483221873809,1.0065544241409183,1.0131518087576556,2.00872837438365,1.3330206349492073,Climate,1.9158052500490743,1.0,0.9665918750688434,0.7148483221873809,28.51516778126191
chronos_bolt__experiment_config.instance_normalization-none,CPHL,30T,long,144,1.9159433983126628,0.8616183314352175,1.0327211046263514,1.0665128799406716,1.6073134698343936,0.4242540802806616,Climate,2.2236567264315648,1.0,0.13040409795939922,0.8616183314352175,13.838166856478251
chronos_bolt__experiment_config.instance_normalization-zscore,CPHL,30T,long,144,1.9159433616832473,0.8616183149626141,1.0327211044777438,1.066512879633731,1.6073134698343936,0.42815956845879555,Climate,2.2236567264315648,1.0,0.13040409795939922,0.8616183149626141,13.83816850373859
chronos_bolt__experiment_config.instance_normalization-none,CPHL,30T,medium,48,1.5695327782076256,0.8289752552869808,0.9341613766293314,0.8726574775860075,1.4876388063522994,0.0995113980025053,Climate,1.893340926882399,1.0,0.283974077552557,0.8289752552869808,17.10247447130192
chronos_bolt__experiment_config.instance_normalization-zscore,CPHL,30T,medium,48,1.569532751874397,0.8289752413786411,0.9341613681929702,0.872657461824162,1.4876388063522994,0.10253741405904293,Climate,1.893340926882399,1.0,0.283974077552557,0.8289752413786411,17.10247586213589
chronos_bolt__experiment_config.instance_normalization-none,CPHL,30T,short,12,1.4040590147394727,0.732881912033338,0.9908685937638231,0.9818205701074963,2.00872837438365,0.5818223841488361,Climate,1.9158052500490743,1.0,0.9665918750688434,0.732881912033338,26.711808796666205
chronos_bolt__experiment_config.instance_normalization-zscore,CPHL,30T,short,12,1.4040589915752781,0.7328818999422371,0.9908686168474968,0.9818206158532714,2.00872837438365,0.5969175472855568,Climate,1.9158052500490743,1.0,0.9665918750688434,0.7328818999422371,26.711810005776293
ts_icl__experiment_config.instance_normalization-none,CPHL,30T,long,144,1.8194283328811713,0.8182145702861777,0.9723053929440609,0.9453777771481047,1.6073134698343936,0.4896411169320345,Climate,2.2236567264315648,1.0,0.13040409795939922,0.8182145702861777,18.178542971382228
ts_icl__experiment_config.instance_normalization-zscore,CPHL,30T,long,144,1.8194282941879476,0.8182145528854596,0.9723053710630545,0.9453777345980641,1.6073134698343936,0.49556721933186054,Climate,2.2236567264315648,1.0,0.13040409795939922,0.8182145528854596,18.178544711454037
ts_icl__experiment_config.instance_normalization-none,CPHL,30T,medium,48,1.5527782568287,0.8201260717400357,0.9757767575509083,0.9521402805765642,1.4876388063522994,1.3958153408020735,Climate,1.893340926882399,1.0,0.283974077552557,0.8201260717400357,17.98739282599643
ts_icl__experiment_config.instance_normalization-zscore,CPHL,30T,medium,48,1.552778256929351,0.8201260717931961,0.9757767718507097,0.9521403084833918,1.4876388063522994,1.3940903656184673,Climate,1.893340926882399,1.0,0.283974077552557,0.8201260717931961,17.98739282068039
ts_icl__experiment_config.instance_normalization-none,CPHL,30T,short,12,1.386630846888305,0.723784866365089,0.9963323569745067,0.9926781655543758,2.00872837438365,5.632538180798292,Climate,1.9158052500490743,1.0,0.9665918750688434,0.723784866365089,27.6215133634911
ts_icl__experiment_config.instance_normalization-zscore,CPHL,30T,short,12,1.3866308235474505,0.7237848541817762,0.9963322972240106,0.9926780464916742,2.00872837438365,5.625122444704175,Climate,1.9158052500490743,1.0,0.9665918750688434,0.7237848541817762,27.62151458182238
chronos2__experiment_config.instance_normalization-none,CPHL,H,long,336,2.139118123635133,0.8474232166084327,0.7135558023180002,0.509161883021685,1.3278778683794659,0.04443582706153393,Climate,2.524261882033793,1.0,0.07477753702551126,0.8474232166084327,15.257678339156733
chronos2__experiment_config.instance_normalization-zscore,CPHL,H,long,336,2.139118076463215,0.8474231979210222,0.7135558141034957,0.5091618998409025,1.3278778683794659,0.0449962317943573,Climate,2.524261882033793,1.0,0.07477753702551126,0.8474231979210222,15.257680207897783
chronos2__experiment_config.instance_normalization-none,CPHL,H,medium,168,1.8356686518765377,0.8240486507551307,0.7463910255879903,0.557099563078292,0.6049068284587019,0.07445507124066353,Climate,2.2276216946589162,1.0,0.1013115681707859,0.8240486507551307,17.59513492448693
chronos2__experiment_config.instance_normalization-zscore,CPHL,H,medium,168,1.835668688941209,0.8240486673938048,0.7463910495429835,0.5570995988378765,0.6049068284587019,0.07547250762581825,Climate,2.2276216946589162,1.0,0.1013115681707859,0.8240486673938048,17.595133260619523
chronos2__experiment_config.instance_normalization-none,CPHL,H,short,24,1.242231586401445,0.7985822986378156,0.823487584800338,0.6781318023202939,0.9459225828742138,0.5673689842224121,Climate,1.5555461077967614,1.0,0.4137184591963887,0.7985822986378156,20.14177013621844
chronos2__experiment_config.instance_normalization-zscore,CPHL,H,short,24,1.2422316114706249,0.7985823147538148,0.8234875443449027,0.6781317356911981,0.9459225828742138,0.5754556655883789,Climate,1.5555461077967614,1.0,0.4137184591963887,0.7985823147538148,20.14176852461852
chronos_bolt__experiment_config.instance_normalization-none,CPHL,H,long,336,2.1537965293959545,0.853238146455963,0.838506938916045,0.703093886610356,1.3278778683794659,0.37738635018467903,Climate,2.524261882033793,1.0,0.07477753702551126,0.853238146455963,14.676185354403703
chronos_bolt__experiment_config.instance_normalization-zscore,CPHL,H,long,336,2.1537965960228598,0.853238172850572,0.8385070084934383,0.703094003292615,1.3278778683794659,0.380357313901186,Climate,2.524261882033793,1.0,0.07477753702551126,0.853238172850572,14.676182714942797
chronos_bolt__experiment_config.instance_normalization-none,CPHL,H,medium,168,1.9464693816144993,0.8737881240254909,0.8771552998162625,0.7694014199957573,0.6049068284587019,0.3297951500862837,Climate,2.2276216946589162,1.0,0.1013115681707859,0.8737881240254909,12.621187597450911
chronos_bolt__experiment_config.instance_normalization-zscore,CPHL,H,medium,168,1.9464694170253773,0.8737881399217619,0.8771553470549162,0.7694015028670304,0.6049068284587019,0.3340014349669218,Climate,2.2276216946589162,1.0,0.1013115681707859,0.8737881399217619,12.621186007823814
chronos_bolt__experiment_config.instance_normalization-none,CPHL,H,short,24,1.316102276045098,0.8460708875477784,0.8662887053598273,0.7504561210340057,0.9459225828742138,0.3849081452935934,Climate,1.5555461077967614,1.0,0.4137184591963887,0.8460708875477784,15.392911245222162
chronos_bolt__experiment_config.instance_normalization-zscore,CPHL,H,short,24,1.3161022448669424,0.8460708675045566,0.8662886939828325,0.7504561013224816,0.9459225828742138,0.3955194614827633,Climate,1.5555461077967614,1.0,0.4137184591963887,0.8460708675045566,15.392913249544337
ts_icl__experiment_config.instance_normalization-none,CPHL,H,long,336,2.0108007570754864,0.7965895976907863,0.655035583452054,0.4290716155883728,1.3278778683794659,0.2532028239220381,Climate,2.524261882033793,1.0,0.07477753702551126,0.7965895976907863,20.34104023092137
ts_icl__experiment_config.instance_normalization-zscore,CPHL,H,long,336,2.0108006933882816,0.7965895724607556,0.6550355460084143,0.4290715665345415,1.3278778683794659,0.24793802574276924,Climate,2.524261882033793,1.0,0.07477753702551126,0.7965895724607556,20.341042753924444
ts_icl__experiment_config.instance_normalization-none,CPHL,H,medium,168,1.8097602851403476,0.8124181450914852,0.7277884497448394,0.5296760275819965,0.6049068284587019,0.4791966378688812,Climate,2.2276216946589162,1.0,0.1013115681707859,0.8124181450914852,18.758185490851474
ts_icl__experiment_config.instance_normalization-zscore,CPHL,H,medium,168,1.809760257081192,0.8124181324954705,0.7277884274628141,0.5296759951487958,0.6049068284587019,0.48202768340706825,Climate,2.2276216946589162,1.0,0.1013115681707859,0.8124181324954705,18.758186750452953
ts_icl__experiment_config.instance_normalization-none,CPHL,H,short,24,1.239956715693167,0.7971198728717931,0.8214185015739649,0.6747283547280178,0.9459225828742138,2.909355439245701,Climate,1.5555461077967614,1.0,0.4137184591963887,0.7971198728717931,20.28801271282069
ts_icl__experiment_config.instance_normalization-zscore,CPHL,H,short,24,1.2399567254257318,0.7971198791284799,0.8214185262791199,0.6747283953145613,0.9459225828742138,2.901768546551466,Climate,1.5555461077967614,1.0,0.4137184591963887,0.7971198791284799,20.28801208715201
chronos2__experiment_config.instance_normalization-none,Coastal_T_S,15T,long,288,1.3875581107601154,0.8707587642007973,1.0881091527396196,1.1839815282757329,1.3306993853637727,0.359173271805048,Climate,1.5935046166703226,1.0,0.7146508358418941,0.8707587642007973,12.924123579920266
chronos2__experiment_config.instance_normalization-zscore,Coastal_T_S,15T,long,288,1.3875582685180183,0.870758863201391,1.0881093145808947,1.1839818804777043,1.3306993853637727,0.35727146081626415,Climate,1.5935046166703226,1.0,0.7146508358418941,0.870758863201391,12.924113679860906
chronos2__experiment_config.instance_normalization-none,Coastal_T_S,15T,medium,96,1.249904498327334,0.8610019760282506,1.0713332032773761,1.1477548324445639,1.2834579947320974,1.0614064373075962,Climate,1.4516859811322,1.0,1.338175474666059,0.8610019760282506,13.899802397174943
chronos2__experiment_config.instance_normalization-zscore,Coastal_T_S,15T,medium,96,1.2499044087373687,0.8610019143138259,1.0713332919110254,1.1477550223569146,1.2834579947320974,1.0489714480936527,Climate,1.4516859811322,1.0,1.338175474666059,0.8610019143138259,13.899808568617411
chronos2__experiment_config.instance_normalization-none,Coastal_T_S,15T,short,12,1.1305421467327808,0.7807741631203355,1.1399986256225172,1.299596866421228,1.6108624064484944,8.633081635460258,Climate,1.447975868226236,1.0,7.751331891864538,0.7807741631203355,21.922583687966444
chronos2__experiment_config.instance_normalization-zscore,Coastal_T_S,15T,short,12,1.1305421706416163,0.7807741796322375,1.1399986401185374,1.2995968994721143,1.6108624064484944,8.510571226477623,Climate,1.447975868226236,1.0,7.751331891864538,0.7807741796322375,21.92258203677625
chronos_bolt__experiment_config.instance_normalization-none,Coastal_T_S,15T,long,288,1.3758704254220318,0.8634241853010478,1.0563493057927515,1.115873855848828,1.3306993853637727,2.840127572417259,Climate,1.5935046166703226,1.0,0.7146508358418941,0.8634241853010478,13.65758146989522
chronos_bolt__experiment_config.instance_normalization-zscore,Coastal_T_S,15T,long,288,1.3758702303092447,0.8634240628584863,1.0563497598775484,1.1158748151933544,1.3306993853637727,2.944834740832448,Climate,1.5935046166703226,1.0,0.7146508358418941,0.8634240628584863,13.657593714151373
chronos_bolt__experiment_config.instance_normalization-none,Coastal_T_S,15T,medium,96,1.2546875781987985,0.8642968207354607,1.0661573169195302,1.1366914244210515,1.2834579947320974,2.484602026641369,Climate,1.4516859811322,1.0,1.338175474666059,0.8642968207354607,13.570317926453935
chronos_bolt__experiment_config.instance_normalization-zscore,Coastal_T_S,15T,medium,96,1.2546879976547154,0.8642971096794351,1.0661571872227003,1.1366911478666197,1.2834579947320974,2.474050587043166,Climate,1.4516859811322,1.0,1.338175474666059,0.8642971096794351,13.570289032056493
chronos_bolt__experiment_config.instance_normalization-none,Coastal_T_S,15T,short,12,1.1376097055054408,0.7856551552195463,1.131899817222922,1.2811971962292843,1.6108624064484944,2.996539270505309,Climate,1.447975868226236,1.0,7.751331891864538,0.7856551552195463,21.43448447804537
chronos_bolt__experiment_config.instance_normalization-zscore,Coastal_T_S,15T,short,12,1.1376095233615986,0.7856550294275036,1.131899828211389,1.281197221104972,1.6108624064484944,3.0536319129168987,Climate,1.447975868226236,1.0,7.751331891864538,0.7856550294275036,21.434497057249636
ts_icl__experiment_config.instance_normalization-none,Coastal_T_S,15T,long,288,1.3953221482634197,0.8756310673131206,1.0627287840070623,1.1293924683571293,1.3306993853637727,1.9290167763829231,Climate,1.5935046166703226,1.0,0.7146508358418941,0.8756310673131206,12.436893268687943
ts_icl__experiment_config.instance_normalization-zscore,Coastal_T_S,15T,long,288,1.3953222179138693,0.8756311110220932,1.0627286711583876,1.1293922285020725,1.3306993853637727,1.9271161686629057,Climate,1.5935046166703226,1.0,0.7146508358418941,0.8756311110220932,12.436888897790677
ts_icl__experiment_config.instance_normalization-none,Coastal_T_S,15T,medium,96,1.2690630394887432,0.874199417768693,1.091372934587032,1.19109488234911,1.2834579947320974,5.472728364169598,Climate,1.4516859811322,1.0,1.338175474666059,0.874199417768693,12.580058223130697
ts_icl__experiment_config.instance_normalization-zscore,Coastal_T_S,15T,medium,96,1.269063087468385,0.8741994508196713,1.0913729279324011,1.1910948678237423,1.2834579947320974,5.521067574620247,Climate,1.4516859811322,1.0,1.338175474666059,0.8741994508196713,12.580054918032868
ts_icl__experiment_config.instance_normalization-none,Coastal_T_S,15T,short,12,1.142890894709768,0.7893024461172853,1.1848235279347754,1.4038067923478075,1.6108624064484944,43.28922618739307,Climate,1.447975868226236,1.0,7.751331891864538,0.7893024461172853,21.06975538827147
ts_icl__experiment_config.instance_normalization-zscore,Coastal_T_S,15T,short,12,1.1428909290174043,0.7893024698107991,1.184823587451437,1.4038069333812933,1.6108624064484944,43.412869680672884,Climate,1.447975868226236,1.0,7.751331891864538,0.7893024698107991,21.06975301892009
chronos2__experiment_config.instance_normalization-none,Coastal_T_S,20T,long,216,1.4010791372080962,0.7623737013340763,1.0382638711302885,1.0779918660944523,1.7356310305571765,0.10718867368996143,Climate,1.837785242009726,1.0,0.11135085113346577,0.7623737013340763,23.762629866592366
chronos2__experiment_config.instance_normalization-zscore,Coastal_T_S,20T,long,216,1.4010792415808109,0.7623737581267377,1.0382636110803456,1.077991326093599,1.7356310305571765,0.09480555355548859,Climate,1.837785242009726,1.0,0.11135085113346577,0.7623737581267377,23.76262418732623
chronos2__experiment_config.instance_normalization-none,Coastal_T_S,20T,medium,72,0.9893873247652253,0.7712892645100224,0.6390491723308408,0.4083838446567327,0.8089647179022766,0.20444283820688725,Climate,1.2827707713444634,1.0,0.2132205916568637,0.7712892645100224,22.871073548997757
chronos2__experiment_config.instance_normalization-zscore,Coastal_T_S,20T,medium,72,0.9893871549779638,0.771289132150239,0.6390490584679758,0.40838369912880634,0.8089647179022766,0.20357832498848438,Climate,1.2827707713444634,1.0,0.2132205916568637,0.771289132150239,22.871086784976104
chronos2__experiment_config.instance_normalization-none,Coastal_T_S,20T,short,9,0.4837238683743286,0.3784291897259098,0.40475140646475044,0.16382370103519364,1.391596656960766,1.7177638206630945,Climate,1.2782414293270614,1.0,1.2665154142305255,0.3784291897259098,62.15708102740902
chronos2__experiment_config.instance_normalization-zscore,Coastal_T_S,20T,short,9,0.48372410642941577,0.3784293759623137,0.4047516685506992,0.16382391319457507,1.391596656960766,1.7042808644473553,Climate,1.2782414293270614,1.0,1.2665154142305255,0.3784293759623137,62.157062403768634
chronos_bolt__experiment_config.instance_normalization-none,Coastal_T_S,20T,long,216,2.370452159975281,1.289841764853358,1.2342614465608033,1.5234013184663666,1.7356310305571765,0.43537916615605354,Climate,1.837785242009726,1.0,0.11135085113346577,1.289841764853358,-28.9841764853358
chronos_bolt__experiment_config.instance_normalization-zscore,Coastal_T_S,20T,long,216,2.3704527366607775,1.2898420786470939,1.2342626895718645,1.5234043868691727,1.7356310305571765,0.4476838484406471,Climate,1.837785242009726,1.0,0.11135085113346577,1.2898420786470939,-28.98420786470939
