domain,model,tasks,mean_task_MASE,scaled_MASE,total_inference_seconds,timed_tasks,relative_improvement_percent,relative_scaled_improvement_percent,mean_paired_improvement_percent,paired_percentage_tasks,reference_mean_loss,reference_total_inference_seconds
Economics,ts_icl__model_config.context_length-4096,11,1.1079549530667625,0.7064677651287852,10.563251204788685,11,24.290045934158687,29.353223487121483,26.828476339383954,11,1.4634204534099007,3.016891285777092
Economics,ts_icl__model_config.context_length-512,11,1.1114803089360599,0.7102978123420143,10.41932299733162,11,24.04914757435491,28.97021876579857,26.5674125032207,11,1.4634204534099007,3.016891285777092
Finance,chronos2__model_config.context_length-1024,6,2.174255671458489,0.7925198554973568,2.70912554115057,6,11.687468315845063,20.748014450264318,19.564516642466852,6,2.462001292449183,94.96876367274672
Finance,chronos2__model_config.context_length-2048,6,2.1159883393894146,0.7846428180885939,4.122160512953997,6,14.05413368875842,21.535718191140607,20.55783743127351,6,2.462001292449183,94.96876367274672
Finance,chronos2__model_config.context_length-4096,6,2.1079123626401306,0.7817113965200414,6.9537818636745214,6,14.38215856730144,21.82886034799586,20.829748052703653,6,2.462001292449183,94.96876367274672
Finance,chronos2__model_config.context_length-512,6,2.150174874281505,0.7946915874928211,2.1600468065589666,6,12.665566794137417,20.53084125071789,19.556973989253283,6,2.462001292449183,94.96876367274672
Finance,chronos2__model_config.context_length-8192,6,2.105951660476022,0.7807226447918029,12.333928871899843,6,14.461797118675157,21.927735520819713,20.915851984567013,6,2.462001292449183,94.96876367274672
Finance,chronos_bolt__model_config.context_length-1024,6,2.2562918347756553,0.823068516168973,5.576067658141255,6,8.355375697991175,17.693148383102695,16.241399727371817,6,2.462001292449183,94.96876367274672
Finance,chronos_bolt__model_config.context_length-128,6,2.2174983872233476,0.8605754545652268,4.5104338699020445,6,9.931063236063764,13.942454543477323,13.624426241126157,6,2.462001292449183,94.96876367274672
Finance,chronos_bolt__model_config.context_length-2048,6,2.2252155357275716,0.8184711858652598,7.929258009418845,6,9.617613014575577,18.15288141347402,16.92893348797216,6,2.462001292449183,94.96876367274672
Finance,chronos_bolt__model_config.context_length-256,6,2.1888364848899893,0.8137163816933843,4.369376374408603,6,11.095234125058118,18.628361830661568,17.516909655004586,6,2.462001292449183,94.96876367274672
Finance,chronos_bolt__model_config.context_length-512,6,2.226514152105164,0.8100673555982132,4.601777758449316,6,9.564866641875646,18.99326444017868,17.556014357779375,6,2.462001292449183,94.96876367274672
Finance,ts_icl__model_config.context_length-1024,6,2.18296963268828,0.7925446196057553,11.162240318953991,6,11.333530190121232,20.74553803942447,19.39762974296706,6,2.462001292449183,94.96876367274672
Finance,ts_icl__model_config.context_length-2048,6,2.1522745916673682,0.7872844669687451,23.345598617568612,6,12.580281811050575,21.27155330312549,20.098941515222858,6,2.462001292449183,94.96876367274672
Finance,ts_icl__model_config.context_length-256,6,2.331690777780009,0.8465223122255389,6.124364932999015,6,5.292869466349548,15.347768777446113,14.121596933985856,6,2.462001292449183,94.96876367274672
Finance,ts_icl__model_config.context_length-4096,6,2.139228071410839,0.7866148462328061,61.311117427423596,6,13.110197059127094,21.338515376719393,20.176744115840673,6,2.462001292449183,94.96876367274672
Finance,ts_icl__model_config.context_length-512,6,2.250223579377059,0.8049787462495266,7.167578866705298,6,8.601852229795092,19.502125375047342,17.975656628737383,6,2.462001292449183,94.96876367274672
Healthcare,chronos2__model_config.context_length-1024,3,2.491153043696347,0.8264343657009616,0.8136235326528549,3,19.78559542848336,17.356563429903836,15.982521999731702,3,3.1056180707235863,1.3902119044214487
Healthcare,chronos2__model_config.context_length-2048,3,2.466688194255598,0.8203072945551647,0.8142228722572327,3,20.573356475837436,17.96927054448353,16.67310154458274,3,3.1056180707235863,1.3902119044214487
Healthcare,chronos2__model_config.context_length-4096,3,2.466688194255598,0.8203072945551647,0.7367061427794397,3,20.573356475837436,17.96927054448353,16.67310154458274,3,3.1056180707235863,1.3902119044214487
Healthcare,chronos2__model_config.context_length-512,3,2.3735223027113883,0.7960919585930557,0.7845740839838982,3,23.57327112801173,20.390804140694428,19.302934159496612,3,3.1056180707235863,1.3902119044214487
Healthcare,chronos2__model_config.context_length-8192,3,2.466688194255598,0.8203072945551647,0.7402198240160942,3,20.573356475837436,17.96927054448353,16.67310154458274,3,3.1056180707235863,1.3902119044214487
Healthcare,chronos_bolt__model_config.context_length-1024,3,2.5771478957395537,0.8391916940300465,1.0388727858662605,3,17.016586165758074,16.080830596995355,15.119501161127431,3,3.1056180707235863,1.3902119044214487
Healthcare,chronos_bolt__model_config.context_length-128,3,2.5109025429016594,0.8265837117114722,1.1338726142421365,3,19.149667289363837,17.341628828852784,16.44951949706913,3,3.1056180707235863,1.3902119044214487
Healthcare,chronos_bolt__model_config.context_length-2048,3,2.5918883050948867,0.8427264524642858,1.0500877182930708,3,16.541949265158816,15.72735475357142,14.70341745670175,3,3.1056180707235863,1.3902119044214487
Healthcare,chronos_bolt__model_config.context_length-256,3,2.5080440612898847,0.8222093110714784,1.3207937963306904,3,19.241709567154576,17.779068892852155,17.07012401933422,3,3.1056180707235863,1.3902119044214487
Healthcare,chronos_bolt__model_config.context_length-512,3,2.626039387279023,0.850803929633596,1.1852967850863934,3,15.442294336367802,14.919607036640404,13.739420566060398,3,3.1056180707235863,1.3902119044214487
Healthcare,ts_icl__model_config.context_length-1024,3,2.695136444903706,0.9203839790718037,4.625136619433761,3,13.217389146767843,7.96160209281963,5.638746460614466,3,3.1056180707235863,1.3902119044214487
Healthcare,ts_icl__model_config.context_length-2048,3,2.7058053376806956,0.9234010303559199,4.640160515904427,3,12.873853897615206,7.659896964408008,5.337591158766341,3,3.1056180707235863,1.3902119044214487
Healthcare,ts_icl__model_config.context_length-256,3,2.6820269071957754,0.9166494404640241,4.057033595629036,3,13.639512453928926,8.335055953597593,6.008794868452637,3,3.1056180707235863,1.3902119044214487
Healthcare,ts_icl__model_config.context_length-4096,3,2.7058053376806956,0.9234010303559199,4.687215946614742,3,12.873853897615206,7.659896964408008,5.337591158766341,3,3.1056180707235863,1.3902119044214487
Healthcare,ts_icl__model_config.context_length-512,3,2.607213925897257,0.8947304281756531,4.122522655874491,3,16.04846872591146,10.526957182434693,8.120572204307651,3,3.1056180707235863,1.3902119044214487
Energy,chronos2__model_config.context_length-1024,6,0.6481875393901255,0.6499230289415932,2.157091911882162,6,33.643578323231814,35.007697105840684,33.514041202808215,6,0.9768271450011902,17.899827868677676
Energy,chronos2__model_config.context_length-2048,6,0.6085255973893632,0.6099870087494235,3.7671088315546513,6,37.70386086182916,39.001299125057656,37.49926266430139,6,0.9768271450011902,17.899827868677676
Energy,chronos2__model_config.context_length-4096,6,0.6067390726652291,0.6069668628323248,7.142421785276383,6,37.88675143087984,39.30331371676752,37.64912697630165,6,0.9768271450011902,17.899827868677676
Energy,chronos2__model_config.context_length-512,6,0.6906839102153732,0.6919120084573344,1.4217628184705973,6,29.29312890720991,30.808799154266563,29.211988356060306,6,0.9768271450011902,17.899827868677676
Energy,chronos2__model_config.context_length-8192,6,0.611204170856088,0.6105618611977047,14.37182673625648,6,37.42964924921866,38.94381388022953,37.18247378256468,6,0.9768271450011902,17.899827868677676
Energy,chronos_bolt__model_config.context_length-1024,6,0.7314356375447876,0.7314184953369819,10.581247536465526,6,25.12128258435157,26.85815046630181,25.23821390868926,6,0.9768271450011902,17.899827868677676
Energy,chronos_bolt__model_config.context_length-128,6,1.113380212315327,1.0958662923481384,6.052980779670179,6,-13.979245766554783,-9.586629234813838,-13.550186091923544,6,0.9768271450011902,17.899827868677676
Energy,chronos_bolt__model_config.context_length-2048,6,0.6828042556430926,0.6843068249146774,16.811074109748006,6,30.099786933924666,31.569317508532258,30.07710139638937,6,0.9768271450011902,17.899827868677676
Energy,chronos_bolt__model_config.context_length-256,6,1.0492381689285193,0.997078342394273,6.5051982216537,6,-7.412879985766652,0.2921657605727046,-6.42488533965816,6,0.9768271450011902,17.899827868677676
Energy,chronos_bolt__model_config.context_length-512,6,0.8687194208457619,0.8525634208987537,7.524304240942001,6,11.067231772648633,14.74365791012463,11.563916770409504,6,0.9768271450011902,17.899827868677676
Energy,ts_icl__model_config.context_length-1024,6,0.664949135538576,0.6679799228889842,11.64661605656147,6,31.927655886572857,33.20200771110158,31.902335461272997,6,0.9768271450011902,17.899827868677676
Energy,ts_icl__model_config.context_length-2048,6,0.6370553365915353,0.6401809250133016,26.33781144209206,6,34.7832070544314,35.98190749866984,34.655418855539374,6,0.9768271450011902,17.899827868677676
Energy,ts_icl__model_config.context_length-256,6,1.228125472228528,1.1425987838837948,5.410028791520745,6,-25.725977058820536,-14.259878388379477,-24.613729267268344,6,0.9768271450011902,17.899827868677676
Energy,ts_icl__model_config.context_length-4096,6,0.6378228099425765,0.6406460051573719,70.97002458758652,6,34.704639074930775,35.93539948426281,34.5668507360058,6,0.9768271450011902,17.899827868677676
Energy,ts_icl__model_config.context_length-512,6,0.7871281035718144,0.784700716104468,7.337695809081197,6,19.419919112623006,21.5299283895532,19.42884505227698,6,0.9768271450011902,17.899827868677676
Transport,chronos2__model_config.context_length-1024,11,0.6244788476866142,0.6646258144362757,21.48760616220534,11,32.79271828561353,33.53741855637244,32.55549211663999,11,0.9291833143028868,100.27181351650506
Transport,chronos2__model_config.context_length-2048,11,0.5925697082938898,0.6283120001602401,30.598516022786498,11,36.22682422591058,37.16879998397599,35.912739493992156,11,0.9291833143028868,100.27181351650506
Transport,chronos2__model_config.context_length-4096,11,0.5906679844155673,0.626658678031352,48.378061204683036,11,36.43149039339866,37.3341321968648,36.070993102070105,11,0.9291833143028868,100.27181351650506
Transport,chronos2__model_config.context_length-512,11,0.6906112466522007,0.7379127812075145,20.723951334133744,11,25.675457574232595,26.208721879248554,25.312972268292835,11,0.9291833143028868,100.27181351650506
Transport,chronos2__model_config.context_length-8192,11,0.5931928626683382,0.6296840039875741,92.0385602004826,11,36.15975948584732,37.03159960124259,35.797675238708344,11,0.9291833143028868,100.27181351650506
Transport,chronos_bolt__model_config.context_length-1024,11,0.6656971279973521,0.708315737720677,61.88173777423799,11,28.356749658512037,29.168426227932297,28.24164880846155,11,0.9291833143028868,100.27181351650506
Transport,chronos_bolt__model_config.context_length-128,11,0.8128194204482573,0.8587193800809783,37.251237941440195,11,12.52324402122209,14.128061991902175,13.093076509404547,11,0.9291833143028868,100.27181351650506
Transport,chronos_bolt__model_config.context_length-2048,11,0.6493323554116637,0.6878208887597586,91.39659372903407,11,30.117949233858056,31.217911124024145,30.21188506725986,11,0.9291833143028868,100.27181351650506
Transport,chronos_bolt__model_config.context_length-256,11,0.7452448175594594,0.8005015367363202,40.49841017462313,11,19.795716723715174,19.949846326367982,19.015433030987275,11,0.9291833143028868,100.27181351650506
Transport,chronos_bolt__model_config.context_length-512,11,0.7112642025027621,0.7608856925002897,44.6671782117337,11,23.452757754654364,23.91143074997103,22.948778094545084,11,0.9291833143028868,100.27181351650506
Transport,ts_icl__model_config.context_length-1024,11,0.6605053789757742,0.7031451345845383,94.44451398029923,11,28.91549290558304,29.68548654154617,28.9021900623815,11,0.9291833143028868,100.27181351650506
Transport,ts_icl__model_config.context_length-2048,11,0.6326895381506106,0.6717014989089266,213.31971435435116,11,31.90907236369377,32.82985010910734,31.878221844841594,11,0.9291833143028868,100.27181351650506
Transport,ts_icl__model_config.context_length-256,11,0.9834003302934557,0.9814981033175483,51.74930404871702,11,-5.834910631304746,1.8501896682451724,-4.232651093261361,11,0.9291833143028868,100.27181351650506
Transport,ts_icl__model_config.context_length-4096,11,0.6278199202360067,0.6669921278573406,486.616048598662,11,32.43314741321801,33.30078721426594,32.328835955110804,11,0.9291833143028868,100.27181351650506
Transport,ts_icl__model_config.context_length-512,11,0.8495618479151688,0.86480963542765,60.91489851474762,11,8.568972899330795,13.519036457235,10.413403314549019,11,0.9291833143028868,100.27181351650506
Sales,chronos2__model_config.context_length-1024,4,0.6537535003664952,0.44125807963668373,1.3997486364096403,4,55.4852199116352,55.87419203633163,54.675967610584806,4,1.4686212064144784,3.9198394156992435
Sales,chronos2__model_config.context_length-2048,4,0.6505512713280388,0.43882902506417076,1.8977998681366444,4,55.70326313642795,56.117097493582925,54.89295262734165,4,1.4686212064144784,3.9198394156992435
Sales,chronos2__model_config.context_length-4096,4,0.6505512713280388,0.43882902506417076,1.7919738180935383,4,55.70326313642795,56.117097493582925,54.89295262734165,4,1.4686212064144784,3.9198394156992435
Sales,chronos2__model_config.context_length-512,4,0.6621314014362181,0.44797641703380486,1.0489209722727537,4,54.914759602800565,55.202358296619515,54.127280139793285,4,1.4686212064144784,3.9198394156992435
Sales,chronos2__model_config.context_length-8192,4,0.6505512713280388,0.43882902506417076,1.7948777936398983,4,55.70326313642795,56.117097493582925,54.89295262734165,4,1.4686212064144784,3.9198394156992435
Sales,chronos_bolt__model_config.context_length-1024,4,0.6617645383018347,0.45004613279789574,2.1564732138067484,4,54.9397397088198,54.995386720210426,54.29743238645224,4,1.4686212064144784,3.9198394156992435
Sales,chronos_bolt__model_config.context_length-128,4,0.7359975631111592,0.5017566722568735,1.998901752755046,4,49.88513308288402,49.82433277431265,49.32656901356023,4,1.4686212064144784,3.9198394156992435
Sales,chronos_bolt__model_config.context_length-2048,4,0.6637809208253372,0.45149155632622734,2.571740472689271,4,54.80244205066973,54.85084436737726,54.16066537095926,4,1.4686212064144784,3.9198394156992435
Sales,chronos_bolt__model_config.context_length-256,4,0.738049434271956,0.502142504507866,1.9990057740360498,4,49.74541896519084,49.7857495492134,49.15618397356558,4,1.4686212064144784,3.9198394156992435
Sales,chronos_bolt__model_config.context_length-512,4,0.6704998937959429,0.456336404215502,2.01220715418458,4,54.34493994316514,54.366359578449796,53.71022432742205,4,1.4686212064144784,3.9198394156992435
Sales,ts_icl__model_config.context_length-1024,4,0.6784963626330291,0.4612406514685325,5.056711561977863,4,53.80045176594419,53.875934853146745,53.14221283115896,4,1.4686212064144784,3.9198394156992435
Sales,ts_icl__model_config.context_length-2048,4,0.6772577335019458,0.46033096831933124,18.92016413807869,4,53.884791357778596,53.96690316806687,53.225371241369906,4,1.4686212064144784,3.9198394156992435
Sales,ts_icl__model_config.context_length-256,4,0.7366528335571341,0.5021114254839806,2.5319509455002844,4,49.840515012335054,49.78885745160194,49.33538263948114,4,1.4686212064144784,3.9198394156992435
Sales,ts_icl__model_config.context_length-4096,4,0.6772577335019458,0.46033096831933124,18.867114996537566,4,53.884791357778596,53.96690316806687,53.225371241369906,4,1.4686212064144784,3.9198394156992435
Sales,ts_icl__model_config.context_length-512,4,0.7039524831090453,0.4792518907261759,3.1124154049903154,4,52.067117100420376,52.07481092738241,51.525407262228214,4,1.4686212064144784,3.9198394156992435
Industry,chronos2__model_config.context_length-1024,3,0.7115868948291304,0.7099632150737588,1.9310763906687498,3,29.0039806323234,29.00367849262412,29.003324049995186,3,1.0022912568434859,11.921295890584588
Industry,chronos2__model_config.context_length-2048,3,0.7112449102497985,0.7096220145537652,2.996445342898369,3,29.03810091193244,29.037798544623485,29.037467292852728,3,1.0022912568434859,11.921295890584588
Industry,chronos2__model_config.context_length-4096,3,0.7112449102497985,0.7096220145537652,2.9614240215159953,3,29.03810091193244,29.037798544623485,29.037467292852728,3,1.0022912568434859,11.921295890584588
Industry,chronos2__model_config.context_length-512,3,0.7125090173675616,0.7108832442876868,1.234935212880373,3,28.911979177443392,28.91167557123132,28.911325142367833,3,1.0022912568434859,11.921295890584588
Industry,chronos2__model_config.context_length-8192,3,0.7112449102497985,0.7096220145537652,2.961151586845517,3,29.03810091193244,29.037798544623485,29.037467292852728,3,1.0022912568434859,11.921295890584588
Industry,chronos_bolt__model_config.context_length-1024,3,0.714509739325568,0.7128783781417452,11.214148396626115,3,28.712364350481078,28.712162185825484,28.711459990343574,3,1.0022912568434859,11.921295890584588
Industry,chronos_bolt__model_config.context_length-128,3,0.7302980606633845,0.7286309053537258,5.981812624260783,3,27.137141456934287,27.136909464627422,27.13682062351116,3,1.0022912568434859,11.921295890584588
Industry,chronos_bolt__model_config.context_length-2048,3,0.7148023421857621,0.7131701361447657,14.509133521467447,3,28.683170954031077,28.682986385523435,28.682245282439382,3,1.0022912568434859,11.921295890584588
Industry,chronos_bolt__model_config.context_length-256,3,0.7181826158767889,0.7165432373055342,6.419154599308968,3,28.345916321912235,28.345676269446585,28.34504326604748,3,1.0022912568434859,11.921295890584588
Industry,chronos_bolt__model_config.context_length-512,3,0.715634505424605,0.7140006131067899,7.831561440601945,3,28.600144864243195,28.599938689321014,28.59927104658676,3,1.0022912568434859,11.921295890584588
Industry,ts_icl__model_config.context_length-1024,3,0.7126608459308713,0.7110347081810213,10.335016446188092,3,28.896831029410265,28.89652918189787,28.896226073858287,3,1.0022912568434859,11.921295890584588
Industry,ts_icl__model_config.context_length-2048,3,0.7120479562903183,0.710423203933081,39.85882970318198,3,28.957979885730055,28.9576796066919,28.957355926635103,3,1.0022912568434859,11.921295890584588
Industry,ts_icl__model_config.context_length-256,3,0.7166732625106863,0.7150379898726525,6.047173928935081,3,28.496506617477223,28.496201012734744,28.495850178188494,3,1.0022912568434859,11.921295890584588
Industry,ts_icl__model_config.context_length-4096,3,0.7120479562903183,0.710423203933081,39.67876357398927,3,28.957979885730055,28.9576796066919,28.957355926635103,3,1.0022912568434859,11.921295890584588
Industry,ts_icl__model_config.context_length-512,3,0.7138598957461607,0.7122310443883353,7.287351652979851,3,28.777200152945714,28.77689556116647,28.776581663783645,3,1.0022912568434859,11.921295890584588
Unclassified,chronos2__model_config.context_length-1024,2,0.7182092450596185,0.7017491651723525,12.663862336426973,2,29.867147532717365,29.825083482764747,29.80516195834059,2,1.0240696332644776,119.49597810022533
Unclassified,chronos2__model_config.context_length-2048,2,0.7008609945359966,0.684658265579316,21.074586153030396,2,31.561197425430223,31.534173442068404,31.528486503630383,2,1.0240696332644776,119.49597810022533
Unclassified,chronos2__model_config.context_length-4096,2,0.6953428110774085,0.679176798498824,36.20417447574437,2,32.10004588644723,32.0823201501176,32.08021255851817,2,1.0240696332644776,119.49597810022533
Unclassified,chronos2__model_config.context_length-512,2,0.742651576120686,0.7256257288511048,9.034874750301242,2,27.480363444300295,27.437427114889523,27.41780020807818,2,1.0240696332644776,119.49597810022533
Unclassified,chronos2__model_config.context_length-8192,2,0.6960750459951832,0.6798500647645618,64.97176279313862,2,32.028543432513445,32.01499352354382,32.013835645951445,2,1.0240696332644776,119.49597810022533
Unclassified,chronos_bolt__model_config.context_length-1024,2,0.806390410191141,0.7879767370229122,285.33039900287986,2,21.256291174207533,21.202326297708783,21.154327878857295,2,1.0240696332644776,119.49597810022533
Unclassified,chronos_bolt__model_config.context_length-128,2,0.9650787859609943,0.9318587224983419,106.07286447286606,2,5.760433215408922,6.81412775016581,5.09361590192572,2,1.0240696332644776,119.49597810022533
Unclassified,chronos_bolt__model_config.context_length-2048,2,0.7973766782604312,0.7791165650536745,501.91672879457474,2,22.136478579235476,22.088343494632547,22.063411607898182,2,1.0240696332644776,119.49597810022533
Unclassified,chronos_bolt__model_config.context_length-256,2,0.9372943736109496,0.9063990049722149,124.33440391719341,2,8.473570237300198,9.360099502778507,7.859728441195291,2,1.0240696332644776,119.49597810022533
Unclassified,chronos_bolt__model_config.context_length-512,2,0.8205063832130939,0.8016512085672602,176.6570121049881,2,19.877871917994007,19.834879143273977,19.715950210810107,2,1.0240696332644776,119.49597810022533
Unclassified,ts_icl__model_config.context_length-1024,2,0.751427025343931,0.7342667878076465,63.92435948736966,2,26.623444252655972,26.573321219235346,26.530756451956428,2,1.0240696332644776,119.49597810022533
Unclassified,ts_icl__model_config.context_length-2048,2,0.7391081873905747,0.7221256219210642,131.7868215981871,2,27.82637397083215,27.78743780789358,27.7731799087569,2,1.0240696332644776,119.49597810022533
Unclassified,ts_icl__model_config.context_length-256,2,0.9191109216005182,0.8871861895413158,31.660756058059633,2,10.249177229225836,11.281381045868422,9.607317662381403,2,1.0240696332644776,119.49597810022533
Unclassified,ts_icl__model_config.context_length-4096,2,0.7355799924016022,0.7186379108791688,340.7521308194846,2,28.170900834471833,28.136208912083116,28.126001153236015,2,1.0240696332644776,119.49597810022533
Unclassified,ts_icl__model_config.context_length-512,2,0.7822707072217139,0.764095200603831,40.07458424381912,2,23.61157075539574,23.590479939616905,23.425152368030048,2,1.0240696332644776,119.49597810022533
Cloud operations,chronos2__model_config.context_length-1024,1,0.6622607274970368,0.5949941065904752,1.12984131090343,1,40.50058934095247,40.50058934095247,40.50058934095247,1,1.1130542641708217,5.367972842417657
Cloud operations,chronos2__model_config.context_length-2048,1,0.6607650521734936,0.5936503488136183,1.5093507803976536,1,40.63496511863816,40.63496511863816,40.63496511863816,1,1.1130542641708217,5.367972842417657
Cloud operations,chronos2__model_config.context_length-4096,1,0.6607650521734936,0.5936503488136183,1.5019724052399397,1,40.63496511863816,40.63496511863816,40.63496511863816,1,1.1130542641708217,5.367972842417657
Cloud operations,chronos2__model_config.context_length-512,1,0.6717322210171628,0.6035035690893066,0.7996203564107418,1,39.64964309106934,39.64964309106934,39.64964309106934,1,1.1130542641708217,5.367972842417657
Cloud operations,chronos2__model_config.context_length-8192,1,0.6607650521734936,0.5936503488136183,1.5023027304559946,1,40.63496511863816,40.63496511863816,40.63496511863816,1,1.1130542641708217,5.367972842417657
Cloud operations,chronos_bolt__model_config.context_length-1024,1,0.772569461187094,0.6940986491459387,1.9443880524486303,1,30.590135085406132,30.590135085406132,30.590135085406132,1,1.1130542641708217,5.367972842417657
Cloud operations,chronos_bolt__model_config.context_length-128,1,0.8848484282665456,0.7949733061089527,1.683651467319578,1,20.50266938910473,20.50266938910473,20.50266938910473,1,1.1130542641708217,5.367972842417657
Cloud operations,chronos_bolt__model_config.context_length-2048,1,0.7729739710685387,0.6944620724708077,2.3052508868277073,1,30.55379275291923,30.55379275291923,30.55379275291923,1,1.1130542641708217,5.367972842417657
Cloud operations,chronos_bolt__model_config.context_length-256,1,0.869780338305278,0.7814357002200855,1.7558481693267822,1,21.856429977991453,21.856429977991453,21.856429977991453,1,1.1130542641708217,5.367972842417657
Cloud operations,chronos_bolt__model_config.context_length-512,1,0.7997451823696359,0.7185140995487872,1.7215094920247793,1,28.14859004512128,28.14859004512128,28.14859004512128,1,1.1130542641708217,5.367972842417657
